,time,type,price
0,2017-06-21 04:45:52,CLOSE,2686.4
0,2017-06-21 04:46:01,SELL,2689.2
0,2017-06-21 05:04:50,CLOSE,2713.91
0,2017-06-21 05:05:11,BUY,2714.01
0,2017-06-21 05:11:45,CLOSE,2734.0
0,2017-06-21 05:12:43,SELL,2729.0
0,2017-06-21 05:37:52,CLOSE,2731.16
0,2017-06-21 05:45:13,BUY,2731.02
0,2017-06-21 05:46:23,CLOSE,2731.84
0,2017-06-21 05:47:14,SELL,2732.15
0,2017-06-21 05:55:48,CLOSE,2732.76
0,2017-06-21 05:56:15,BUY,2733.33
0,2017-06-21 06:40:24,CLOSE,2713.5
0,2017-06-21 06:40:38,SELL,2714.03
0,2017-06-21 06:41:39,CLOSE,2711.85
0,2017-06-21 06:43:14,BUY,2703.43
0,2017-06-21 06:45:10,CLOSE,2707.55
0,2017-06-21 06:45:13,SELL,2709.03
0,2017-06-21 06:46:53,CLOSE,2702.24
0,2017-06-21 06:47:00,BUY,2698.5
0,2017-06-21 06:52:20,CLOSE,2689.95
0,2017-06-21 06:53:02,SELL,2695.29
0,2017-06-21 06:55:42,CLOSE,2691.42
0,2017-06-21 06:56:37,BUY,2689.73
0,2017-06-21 06:57:59,CLOSE,2691.67
0,2017-06-21 07:02:03,SELL,2691.91
0,2017-06-21 07:04:32,CLOSE,2689.62
0,2017-06-21 07:04:38,BUY,2687.0
0,2017-06-21 07:12:05,CLOSE,2678.91
0,2017-06-21 07:12:20,SELL,2681.83
0,2017-06-21 07:24:57,CLOSE,2694.67
0,2017-06-21 07:25:28,BUY,2694.79
0,2017-06-21 07:46:31,CLOSE,2693.95
0,2017-06-21 07:48:11,SELL,2696.46
0,2017-06-21 07:58:22,CLOSE,2695.76
0,2017-06-21 07:58:53,BUY,2695.75
0,2017-06-21 07:59:01,CLOSE,2696.66
0,2017-06-21 08:09:56,SELL,2698.01
0,2017-06-21 08:48:42,CLOSE,2719.83
0,2017-06-21 08:49:58,BUY,2719.53
0,2017-06-21 08:58:41,CLOSE,2718.67
0,2017-06-21 08:59:45,SELL,2719.51
0,2017-06-21 09:12:20,CLOSE,2730.13
0,2017-06-21 09:12:22,BUY,2730.0
0,2017-06-21 09:17:31,CLOSE,2730.23
0,2017-06-21 09:18:05,SELL,2732.76
0,2017-06-21 09:25:34,CLOSE,2729.0
0,2017-06-21 09:25:47,BUY,2725.27
0,2017-06-21 09:31:19,CLOSE,2728.76
0,2017-06-21 09:32:07,SELL,2728.77
0,2017-06-21 09:37:11,CLOSE,2737.89
0,2017-06-21 09:37:27,BUY,2737.89
0,2017-06-21 09:39:42,CLOSE,2744.54
0,2017-06-21 09:41:15,BUY,2739.04
0,2017-06-21 09:55:31,CLOSE,2730.99
0,2017-06-21 09:55:33,SELL,2731.0
0,2017-06-21 10:00:15,CLOSE,2739.0
0,2017-06-21 10:00:16,BUY,2736.48
0,2017-06-21 10:03:21,CLOSE,2737.72
0,2017-06-21 10:04:33,SELL,2740.8
0,2017-06-21 10:07:05,CLOSE,2734.38
0,2017-06-21 10:11:48,BUY,2735.98
0,2017-06-21 10:17:14,CLOSE,2736.34
0,2017-06-21 10:19:44,SELL,2736.48
0,2017-06-21 10:21:52,CLOSE,2735.4
0,2017-06-21 10:22:19,BUY,2735.37
0,2017-06-21 10:26:12,CLOSE,2736.74
0,2017-06-21 10:28:47,SELL,2736.92
0,2017-06-21 10:38:33,CLOSE,2737.0
0,2017-06-21 10:39:48,BUY,2736.26
0,2017-06-21 10:55:34,CLOSE,2716.7
0,2017-06-21 10:56:37,SELL,2717.3
0,2017-06-21 10:58:41,CLOSE,2714.62
0,2017-06-21 10:58:58,BUY,2714.76
0,2017-06-21 11:06:01,CLOSE,2718.0
0,2017-06-21 11:06:17,SELL,2716.9
0,2017-06-21 11:11:27,CLOSE,2720.63
0,2017-06-21 11:11:57,SELL,2725.0
0,2017-06-21 11:15:53,CLOSE,2723.03
0,2017-06-21 11:16:04,BUY,2722.54
0,2017-06-21 11:20:23,CLOSE,2719.73
0,2017-06-21 11:21:08,BUY,2716.5
0,2017-06-21 11:22:17,CLOSE,2719.17
0,2017-06-21 11:22:18,SELL,2720.45
0,2017-06-21 11:23:36,CLOSE,2716.89
0,2017-06-21 11:23:56,BUY,2715.05
0,2017-06-21 11:34:01,CLOSE,2697.21
0,2017-06-21 11:35:27,BUY,2691.95
0,2017-06-21 11:44:43,CLOSE,2667.97
0,2017-06-21 11:45:42,SELL,2670.73
0,2017-06-21 11:46:46,CLOSE,2681.3
0,2017-06-21 11:49:04,BUY,2686.0
0,2017-06-21 11:50:02,CLOSE,2687.13
0,2017-06-21 11:52:18,BUY,2683.14
0,2017-06-21 12:01:05,CLOSE,2671.32
0,2017-06-21 12:01:17,BUY,2651.87
0,2017-06-21 12:14:24,CLOSE,2628.89
0,2017-06-21 12:14:25,SELL,2628.91
0,2017-06-21 12:17:30,CLOSE,2658.35
0,2017-06-21 12:19:09,SELL,2664.46
0,2017-06-21 12:21:08,CLOSE,2680.19
0,2017-06-21 12:22:19,BUY,2680.03
0,2017-06-21 12:26:06,CLOSE,2674.04
0,2017-06-21 12:26:07,SELL,2674.2
0,2017-06-21 12:27:30,CLOSE,2673.99
0,2017-06-21 12:27:37,BUY,2673.06
0,2017-06-21 12:31:43,CLOSE,2670.0
0,2017-06-21 12:32:35,SELL,2673.97
0,2017-06-21 12:41:21,CLOSE,2680.2
0,2017-06-21 12:41:42,BUY,2679.52
0,2017-06-21 12:41:58,CLOSE,2680.96
0,2017-06-21 12:42:00,SELL,2682.08
0,2017-06-21 12:47:43,CLOSE,2680.11
0,2017-06-21 12:47:44,BUY,2680.09
0,2017-06-21 12:47:47,CLOSE,2682.78
0,2017-06-21 12:47:55,BUY,2675.47
0,2017-06-21 12:57:58,CLOSE,2670.88
0,2017-06-21 12:59:27,SELL,2674.6
0,2017-06-21 13:04:06,CLOSE,2681.5
0,2017-06-21 13:04:39,BUY,2676.98
0,2017-06-21 13:05:21,CLOSE,2684.54
0,2017-06-21 13:07:41,BUY,2669.59
0,2017-06-21 13:11:03,CLOSE,2663.49
0,2017-06-21 13:11:17,SELL,2664.0
0,2017-06-21 13:26:12,CLOSE,2694.94
0,2017-06-21 13:30:23,SELL,2695.9
0,2017-06-21 13:55:46,CLOSE,2704.56
0,2017-06-21 13:55:56,BUY,2698.26
0,2017-06-21 14:15:14,CLOSE,2672.99
0,2017-06-21 14:17:30,BUY,2669.85
0,2017-06-21 14:20:08,CLOSE,2670.7
0,2017-06-21 14:20:38,SELL,2670.85
0,2017-06-21 14:26:29,CLOSE,2670.72
0,2017-06-21 14:26:39,BUY,2670.01
0,2017-06-21 14:33:36,CLOSE,2659.38
0,2017-06-21 14:37:19,BUY,2653.88
0,2017-06-21 14:37:50,CLOSE,2657.91
0,2017-06-21 14:39:46,SELL,2659.36
0,2017-06-21 14:40:50,CLOSE,2651.95
0,2017-06-21 14:41:06,BUY,2650.0
0,2017-06-21 14:41:50,CLOSE,2659.28
0,2017-06-21 14:42:12,SELL,2658.24
0,2017-06-21 14:44:33,CLOSE,2657.36
0,2017-06-21 14:44:38,BUY,2655.0
0,2017-06-21 14:49:42,CLOSE,2651.15
0,2017-06-21 14:49:43,SELL,2659.96
0,2017-06-21 15:00:41,CLOSE,2660.0
0,2017-06-21 15:00:50,BUY,2659.38
0,2017-06-21 15:01:23,CLOSE,2662.09
0,2017-06-21 15:05:41,SELL,2662.9
0,2017-06-21 15:12:09,CLOSE,2669.0
0,2017-06-21 15:19:24,SELL,2669.1
0,2017-06-21 15:20:50,CLOSE,2669.0
0,2017-06-21 15:21:03,SELL,2669.15
0,2017-06-21 15:21:41,CLOSE,2669.0
0,2017-06-21 15:24:34,BUY,2663.19
0,2017-06-21 15:25:49,CLOSE,2669.84
0,2017-06-21 15:26:24,SELL,2674.2
0,2017-06-21 15:29:50,CLOSE,2686.24
0,2017-06-21 15:31:01,BUY,2686.23
0,2017-06-21 15:33:11,CLOSE,2686.57
0,2017-06-21 15:33:29,SELL,2687.86
0,2017-06-21 15:48:58,CLOSE,2705.92
0,2017-06-21 15:48:59,BUY,2705.98
0,2017-06-21 15:53:45,CLOSE,2682.0
0,2017-06-21 15:57:36,BUY,2674.99
0,2017-06-21 16:03:54,CLOSE,2679.89
0,2017-06-21 16:04:30,SELL,2684.25
0,2017-06-21 16:06:19,CLOSE,2683.32
0,2017-06-21 16:07:42,SELL,2701.9
0,2017-06-21 16:17:25,CLOSE,2702.7
0,2017-06-21 16:17:28,BUY,2702.85
0,2017-06-21 16:49:14,CLOSE,2631.39
0,2017-06-21 16:49:15,SELL,2644.6
0,2017-06-21 16:50:14,CLOSE,2636.11
0,2017-06-21 16:50:21,SELL,2652.0
0,2017-06-21 16:51:26,CLOSE,2644.03
0,2017-06-21 16:52:26,SELL,2651.93
0,2017-06-21 17:07:39,CLOSE,2644.15
0,2017-06-21 17:16:12,SELL,2656.93
0,2017-06-21 17:25:12,CLOSE,2650.14
0,2017-06-21 17:25:22,BUY,2650.2
0,2017-06-21 17:32:50,CLOSE,2649.29
0,2017-06-21 17:32:51,SELL,2652.59
0,2017-06-21 17:33:36,CLOSE,2647.36
0,2017-06-21 17:44:22,BUY,2649.28
0,2017-06-21 17:51:30,CLOSE,2660.89
0,2017-06-21 17:51:59,SELL,2660.87
0,2017-06-21 18:00:04,CLOSE,2649.79
0,2017-06-21 18:00:12,BUY,2650.08
0,2017-06-21 18:04:03,CLOSE,2658.28
0,2017-06-21 18:04:09,SELL,2657.91
0,2017-06-21 18:10:14,CLOSE,2648.68
0,2017-06-21 18:11:10,BUY,2640.02
0,2017-06-21 18:17:07,CLOSE,2649.6
0,2017-06-21 18:17:38,SELL,2649.6
0,2017-06-21 18:26:50,CLOSE,2651.13
0,2017-06-21 18:27:14,BUY,2650.08
0,2017-06-21 18:33:49,CLOSE,2630.11
0,2017-06-21 18:34:23,SELL,2630.1
0,2017-06-21 18:36:11,CLOSE,2615.47
0,2017-06-21 18:39:50,BUY,2600.0
0,2017-06-21 19:01:25,CLOSE,2561.0
0,2017-06-21 19:02:58,SELL,2562.0
0,2017-06-21 19:06:28,CLOSE,2595.91
0,2017-06-21 19:10:29,BUY,2590.05
0,2017-06-21 19:20:11,CLOSE,2591.99
0,2017-06-21 19:20:52,SELL,2591.92
0,2017-06-21 19:24:59,CLOSE,2585.78
0,2017-06-21 19:25:23,BUY,2585.85
0,2017-06-21 19:28:33,CLOSE,2585.9
0,2017-06-21 19:32:21,SELL,2596.42
0,2017-06-21 19:35:40,CLOSE,2587.64
0,2017-06-21 19:40:20,BUY,2588.94
0,2017-06-21 19:41:00,CLOSE,2596.43
0,2017-06-21 19:41:02,BUY,2587.08
0,2017-06-21 19:48:17,CLOSE,2580.22
0,2017-06-21 19:50:45,SELL,2580.19
0,2017-06-21 19:59:37,CLOSE,2583.65
0,2017-06-21 20:00:11,BUY,2579.5
0,2017-06-21 20:03:29,CLOSE,2587.53
0,2017-06-21 20:04:25,SELL,2596.54
0,2017-06-21 20:06:30,CLOSE,2575.0
0,2017-06-21 20:11:12,SELL,2584.75
0,2017-06-21 20:13:02,CLOSE,2575.0
0,2017-06-21 20:16:27,BUY,2569.99
0,2017-06-21 20:16:31,CLOSE,2587.21
0,2017-06-21 20:21:25,SELL,2580.53
0,2017-06-21 20:21:30,CLOSE,2570.24
0,2017-06-21 20:22:34,SELL,2580.7
0,2017-06-21 20:30:56,CLOSE,2628.77
0,2017-06-21 20:33:53,BUY,2630.66
0,2017-06-21 20:39:53,CLOSE,2635.98
0,2017-06-21 20:44:04,SELL,2644.45
0,2017-06-21 20:59:13,CLOSE,2643.0
0,2017-06-21 21:05:06,SELL,2644.0
0,2017-06-21 21:22:08,CLOSE,2672.14
0,2017-06-21 21:27:14,BUY,2673.6
0,2017-06-21 21:33:28,CLOSE,2674.41
0,2017-06-21 21:35:33,BUY,2666.45
0,2017-06-21 21:54:02,CLOSE,2665.4
0,2017-06-21 22:01:27,BUY,2650.0
0,2017-06-21 22:07:46,CLOSE,2658.77
0,2017-06-21 22:12:09,BUY,2642.92
0,2017-06-21 22:20:40,CLOSE,2633.79
0,2017-06-21 22:20:42,BUY,2627.55
0,2017-06-21 22:28:22,CLOSE,2612.7
0,2017-06-21 22:31:05,SELL,2612.87
0,2017-06-21 22:38:46,CLOSE,2622.22
0,2017-06-21 22:39:17,BUY,2619.36
0,2017-06-21 22:43:09,CLOSE,2620.79
0,2017-06-21 22:43:14,SELL,2622.19
0,2017-06-21 23:03:19,CLOSE,2633.0
0,2017-06-21 23:03:24,BUY,2632.5
0,2017-06-21 23:07:49,CLOSE,2633.81
0,2017-06-21 23:11:15,BUY,2625.68
0,2017-06-21 23:13:48,CLOSE,2624.04
0,2017-06-21 23:18:26,BUY,2620.0
0,2017-06-21 23:21:39,CLOSE,2624.14
0,2017-06-21 23:22:10,SELL,2624.87
0,2017-06-21 23:33:24,CLOSE,2630.05
0,2017-06-21 23:35:11,BUY,2629.14
0,2017-06-21 23:36:07,CLOSE,2630.6
0,2017-06-21 23:40:34,SELL,2641.75
0,2017-06-21 23:43:01,CLOSE,2610.58
0,2017-06-21 23:45:52,SELL,2630.02
0,2017-06-21 23:52:36,CLOSE,2629.82
0,2017-06-21 23:52:42,BUY,2629.74
0,2017-06-21 23:55:49,CLOSE,2627.45
0,2017-06-21 23:56:33,SELL,2628.45
0,2017-06-22 00:10:00,CLOSE,2629.0
0,2017-06-22 00:11:13,BUY,2629.0
0,2017-06-22 00:12:47,CLOSE,2629.53
0,2017-06-22 00:13:52,SELL,2629.35
0,2017-06-22 00:14:20,CLOSE,2625.13
0,2017-06-22 00:18:55,SELL,2634.0
0,2017-06-22 00:24:15,CLOSE,2636.95
0,2017-06-22 00:29:28,SELL,2647.64
0,2017-06-22 00:36:27,CLOSE,2640.0
0,2017-06-22 00:36:49,BUY,2636.91
0,2017-06-22 00:40:26,CLOSE,2643.24
0,2017-06-22 00:42:32,SELL,2644.72
0,2017-06-22 00:51:00,CLOSE,2645.51
0,2017-06-22 00:52:33,BUY,2639.96
0,2017-06-22 01:00:55,CLOSE,2634.98
0,2017-06-22 01:01:57,SELL,2638.0
0,2017-06-22 01:06:41,CLOSE,2639.0
0,2017-06-22 01:08:26,BUY,2635.45
0,2017-06-22 01:10:19,CLOSE,2638.75
0,2017-06-22 01:11:21,BUY,2628.14
0,2017-06-22 01:15:07,CLOSE,2635.79
0,2017-06-22 01:15:08,SELL,2634.97
0,2017-06-22 01:22:15,CLOSE,2634.34
0,2017-06-22 01:23:43,BUY,2634.34
0,2017-06-22 01:32:24,CLOSE,2628.51
0,2017-06-22 01:37:25,BUY,2624.45
0,2017-06-22 01:39:42,CLOSE,2622.7
0,2017-06-22 01:44:23,BUY,2622.01
0,2017-06-22 01:53:03,CLOSE,2612.35
0,2017-06-22 01:53:33,SELL,2612.4
0,2017-06-22 01:54:51,CLOSE,2610.0
0,2017-06-22 01:56:24,BUY,2606.56
0,2017-06-22 02:00:37,CLOSE,2599.39
0,2017-06-22 02:02:54,SELL,2599.91
0,2017-06-22 02:04:14,CLOSE,2599.34
0,2017-06-22 02:11:59,SELL,2600.8
0,2017-06-22 02:26:26,CLOSE,2611.1
0,2017-06-22 02:26:52,BUY,2610.44
0,2017-06-22 02:30:14,CLOSE,2609.34
0,2017-06-22 02:30:29,SELL,2609.55
0,2017-06-22 02:37:04,CLOSE,2617.8
0,2017-06-22 02:41:59,SELL,2624.0
0,2017-06-22 02:50:25,CLOSE,2624.77
0,2017-06-22 02:51:12,BUY,2620.0
0,2017-06-22 03:08:51,CLOSE,2616.08
0,2017-06-22 03:08:52,SELL,2616.7
0,2017-06-22 03:30:05,CLOSE,2625.11
0,2017-06-22 03:31:02,SELL,2627.94
0,2017-06-22 03:39:49,CLOSE,2632.0
0,2017-06-22 03:41:01,SELL,2637.29
0,2017-06-22 03:48:06,CLOSE,2642.0
0,2017-06-22 03:48:23,BUY,2641.93
0,2017-06-22 04:02:27,CLOSE,2636.94
0,2017-06-22 04:02:36,SELL,2640.0
0,2017-06-22 04:14:32,CLOSE,2641.1
0,2017-06-22 04:18:41,BUY,2638.39
0,2017-06-22 04:41:30,CLOSE,2627.96
0,2017-06-22 04:42:10,SELL,2627.95
0,2017-06-22 05:09:30,CLOSE,2647.0
0,2017-06-22 05:11:35,BUY,2645.31
0,2017-06-22 05:42:53,CLOSE,2629.86
0,2017-06-22 06:00:46,SELL,2629.94
0,2017-06-22 06:11:04,CLOSE,2632.99
0,2017-06-22 06:13:58,BUY,2633.01
0,2017-06-22 06:34:13,CLOSE,2626.63
0,2017-06-22 06:34:35,SELL,2628.54
0,2017-06-22 07:18:03,CLOSE,2668.4
0,2017-06-22 07:18:22,BUY,2668.22
0,2017-06-22 07:20:00,CLOSE,2668.97
0,2017-06-22 07:22:43,SELL,2670.0
0,2017-06-22 07:27:19,CLOSE,2673.39
0,2017-06-22 07:27:50,BUY,2672.83
0,2017-06-22 07:31:30,CLOSE,2674.16
0,2017-06-22 07:37:10,BUY,2666.42
0,2017-06-22 07:41:20,CLOSE,2667.5
0,2017-06-22 07:41:29,SELL,2667.64
0,2017-06-22 07:51:20,CLOSE,2671.7
0,2017-06-22 07:51:52,BUY,2667.89
0,2017-06-22 07:57:04,CLOSE,2669.73
0,2017-06-22 07:57:13,SELL,2671.3
0,2017-06-22 08:10:36,CLOSE,2670.16
0,2017-06-22 08:11:40,BUY,2670.24
0,2017-06-22 08:39:39,CLOSE,2653.35
0,2017-06-22 08:44:58,SELL,2655.45
0,2017-06-22 08:52:14,CLOSE,2660.65
0,2017-06-22 09:08:22,BUY,2663.5
0,2017-06-22 09:13:47,CLOSE,2664.5
0,2017-06-22 09:13:49,SELL,2665.8
0,2017-06-22 09:20:03,CLOSE,2664.8
0,2017-06-22 09:20:14,BUY,2661.94
0,2017-06-22 09:25:02,CLOSE,2663.46
0,2017-06-22 09:25:17,SELL,2664.98
0,2017-06-22 09:28:29,CLOSE,2662.26
0,2017-06-22 09:29:02,SELL,2666.0
0,2017-06-22 09:29:46,CLOSE,2662.75
0,2017-06-22 09:35:48,SELL,2662.9
0,2017-06-22 09:43:52,CLOSE,2665.17
0,2017-06-22 09:44:04,BUY,2663.49
0,2017-06-22 09:49:19,CLOSE,2659.28
0,2017-06-22 09:49:23,SELL,2661.63
0,2017-06-22 09:57:36,CLOSE,2671.28
0,2017-06-22 09:58:28,BUY,2669.7
0,2017-06-22 10:04:18,CLOSE,2663.8
0,2017-06-22 10:04:45,SELL,2665.0
0,2017-06-22 10:07:52,CLOSE,2666.41
0,2017-06-22 10:08:59,SELL,2667.78
0,2017-06-22 10:25:29,CLOSE,2688.01
0,2017-06-22 10:25:42,BUY,2688.0
0,2017-06-22 10:33:01,CLOSE,2680.97
0,2017-06-22 10:33:02,SELL,2681.49
0,2017-06-22 10:36:14,CLOSE,2682.01
0,2017-06-22 10:38:17,BUY,2681.14
0,2017-06-22 10:44:03,CLOSE,2683.3
0,2017-06-22 10:44:04,SELL,2685.38
0,2017-06-22 10:52:32,CLOSE,2686.26
0,2017-06-22 10:54:03,BUY,2685.0
0,2017-06-22 10:55:51,CLOSE,2688.9
0,2017-06-22 10:58:39,BUY,2686.08
0,2017-06-22 11:00:19,CLOSE,2687.28
0,2017-06-22 11:00:35,SELL,2687.78
0,2017-06-22 11:01:42,CLOSE,2685.23
0,2017-06-22 11:02:11,BUY,2685.81
0,2017-06-22 11:04:26,CLOSE,2689.28
0,2017-06-22 11:04:28,SELL,2689.93
0,2017-06-22 11:04:29,CLOSE,2687.35
0,2017-06-22 11:05:41,BUY,2687.67
0,2017-06-22 11:07:45,CLOSE,2688.99
0,2017-06-22 11:07:58,BUY,2685.46
0,2017-06-22 11:08:22,CLOSE,2688.99
0,2017-06-22 11:10:28,SELL,2690.99
0,2017-06-22 11:12:19,CLOSE,2689.77
0,2017-06-22 11:16:46,BUY,2688.89
0,2017-06-22 11:17:30,CLOSE,2690.96
0,2017-06-22 11:18:09,BUY,2688.99
0,2017-06-22 11:23:46,CLOSE,2691.3
0,2017-06-22 11:28:19,SELL,2688.81
0,2017-06-22 11:28:54,CLOSE,2685.94
0,2017-06-22 11:34:53,SELL,2689.16
0,2017-06-22 11:36:53,CLOSE,2685.78
0,2017-06-22 11:42:11,SELL,2692.49
0,2017-06-22 11:43:14,CLOSE,2691.86
0,2017-06-22 11:45:21,SELL,2695.0
0,2017-06-22 11:49:01,CLOSE,2698.0
0,2017-06-22 11:55:27,SELL,2700.0
0,2017-06-22 11:55:44,CLOSE,2699.98
0,2017-06-22 12:01:41,SELL,2700.5
0,2017-06-22 12:04:38,CLOSE,2705.3
0,2017-06-22 12:06:22,BUY,2701.53
0,2017-06-22 12:08:52,CLOSE,2705.23
0,2017-06-22 12:09:49,BUY,2701.02
0,2017-06-22 12:12:48,CLOSE,2704.31
0,2017-06-22 12:13:02,SELL,2704.31
0,2017-06-22 12:13:49,CLOSE,2702.05
0,2017-06-22 12:13:57,SELL,2705.69
0,2017-06-22 12:14:03,CLOSE,2702.05
0,2017-06-22 12:14:41,BUY,2701.01
0,2017-06-22 12:16:38,CLOSE,2705.84
0,2017-06-22 12:19:35,BUY,2704.59
0,2017-06-22 12:22:37,CLOSE,2702.98
0,2017-06-22 12:30:40,BUY,2691.82
0,2017-06-22 12:32:34,CLOSE,2696.76
0,2017-06-22 12:32:38,SELL,2699.75
0,2017-06-22 12:36:26,CLOSE,2697.76
0,2017-06-22 12:39:04,SELL,2702.83
0,2017-06-22 12:39:08,CLOSE,2698.71
0,2017-06-22 12:39:10,SELL,2702.83
0,2017-06-22 12:39:25,CLOSE,2698.93
0,2017-06-22 12:45:31,BUY,2700.0
0,2017-06-22 12:49:19,CLOSE,2701.13
0,2017-06-22 12:49:20,SELL,2702.5
0,2017-06-22 13:06:31,CLOSE,2723.0
0,2017-06-22 13:08:00,BUY,2721.88
0,2017-06-22 13:10:03,CLOSE,2722.97
0,2017-06-22 13:13:45,BUY,2722.02
0,2017-06-22 13:17:05,CLOSE,2716.21
0,2017-06-22 13:21:08,BUY,2714.31
0,2017-06-22 13:24:27,CLOSE,2717.51
0,2017-06-22 13:27:37,BUY,2708.34
0,2017-06-22 13:31:43,CLOSE,2707.63
0,2017-06-22 13:31:54,BUY,2700.82
0,2017-06-22 13:32:11,CLOSE,2706.75
0,2017-06-22 13:32:25,BUY,2700.37
0,2017-06-22 13:33:29,CLOSE,2705.96
0,2017-06-22 13:38:28,SELL,2706.0
0,2017-06-22 13:44:00,CLOSE,2708.39
0,2017-06-22 13:44:31,BUY,2706.98
0,2017-06-22 13:45:32,CLOSE,2712.94
0,2017-06-22 13:45:35,SELL,2714.98
0,2017-06-22 13:47:20,CLOSE,2705.7
0,2017-06-22 13:52:58,SELL,2717.87
0,2017-06-22 13:53:33,CLOSE,2714.41
0,2017-06-22 13:55:30,SELL,2718.1
0,2017-06-22 13:56:45,CLOSE,2715.5
0,2017-06-22 13:56:56,BUY,2713.43
0,2017-06-22 13:58:13,CLOSE,2717.94
0,2017-06-22 14:02:24,SELL,2715.53
0,2017-06-22 14:08:08,CLOSE,2715.93
0,2017-06-22 14:09:11,BUY,2715.4
0,2017-06-22 14:09:24,CLOSE,2719.64
0,2017-06-22 14:09:35,BUY,2712.26
0,2017-06-22 14:09:54,CLOSE,2718.2
0,2017-06-22 14:12:51,BUY,2710.0
0,2017-06-22 14:14:47,CLOSE,2714.89
0,2017-06-22 14:18:52,BUY,2715.0
0,2017-06-22 14:19:06,CLOSE,2717.82
0,2017-06-22 14:21:24,SELL,2716.99
0,2017-06-22 14:22:49,CLOSE,2716.4
0,2017-06-22 14:23:15,SELL,2717.53
0,2017-06-22 14:33:26,CLOSE,2717.81
0,2017-06-22 14:33:44,BUY,2711.45
0,2017-06-22 14:41:25,CLOSE,2711.91
0,2017-06-22 14:46:18,BUY,2709.92
0,2017-06-22 15:03:06,CLOSE,2704.74
0,2017-06-22 15:03:38,SELL,2704.74
0,2017-06-22 15:15:21,CLOSE,2702.6
0,2017-06-22 15:15:22,BUY,2702.61
0,2017-06-22 15:17:25,CLOSE,2702.07
0,2017-06-22 15:17:27,SELL,2702.29
0,2017-06-22 15:21:38,CLOSE,2701.53
0,2017-06-22 15:21:42,BUY,2701.54
0,2017-06-22 15:28:14,CLOSE,2699.99
0,2017-06-22 15:28:19,SELL,2701.5
0,2017-06-22 15:42:27,CLOSE,2702.35
0,2017-06-22 15:42:48,BUY,2702.91
0,2017-06-22 15:49:58,CLOSE,2707.16
0,2017-06-22 15:50:03,BUY,2700.22
0,2017-06-22 15:51:29,CLOSE,2707.43
0,2017-06-22 15:52:11,SELL,2709.99
0,2017-06-22 16:01:47,CLOSE,2712.95
0,2017-06-22 16:01:56,BUY,2711.8
0,2017-06-22 16:13:50,CLOSE,2698.74
0,2017-06-22 16:14:57,SELL,2699.4
0,2017-06-22 16:16:29,CLOSE,2698.17
0,2017-06-22 16:16:58,SELL,2704.46
0,2017-06-22 16:19:14,CLOSE,2697.74
0,2017-06-22 16:22:04,BUY,2696.0
0,2017-06-22 16:29:54,CLOSE,2689.59
0,2017-06-22 16:29:55,BUY,2686.5
0,2017-06-22 16:30:07,CLOSE,2689.25
0,2017-06-22 16:30:53,SELL,2689.89
0,2017-06-22 16:31:05,CLOSE,2685.55
0,2017-06-22 16:32:50,SELL,2691.0
0,2017-06-22 16:33:58,CLOSE,2685.38
0,2017-06-22 16:38:45,SELL,2691.82
0,2017-06-22 16:39:02,CLOSE,2675.01
0,2017-06-22 16:39:26,BUY,2675.58
0,2017-06-22 16:41:24,CLOSE,2688.44
0,2017-06-22 16:42:58,SELL,2689.55
0,2017-06-22 16:44:34,CLOSE,2680.88
0,2017-06-22 16:47:52,BUY,2680.0
0,2017-06-22 16:50:54,CLOSE,2690.96
0,2017-06-22 16:53:00,BUY,2680.08
0,2017-06-22 16:54:01,CLOSE,2689.7
0,2017-06-22 16:56:48,SELL,2695.54
0,2017-06-22 17:00:50,CLOSE,2688.01
0,2017-06-22 17:02:54,BUY,2688.17
0,2017-06-22 17:05:52,CLOSE,2694.89
0,2017-06-22 17:08:19,SELL,2698.87
0,2017-06-22 17:08:45,CLOSE,2693.1
0,2017-06-22 17:13:57,SELL,2699.0
0,2017-06-22 17:17:08,CLOSE,2699.24
0,2017-06-22 17:21:44,BUY,2690.01
0,2017-06-22 17:23:33,CLOSE,2693.89
0,2017-06-22 17:24:05,BUY,2680.72
0,2017-06-22 17:27:41,CLOSE,2688.35
0,2017-06-22 17:29:48,BUY,2685.01
0,2017-06-22 17:29:54,CLOSE,2690.9
0,2017-06-22 17:29:57,BUY,2685.78
0,2017-06-22 17:42:09,CLOSE,2680.88
0,2017-06-22 17:42:29,SELL,2681.26
0,2017-06-22 17:46:10,CLOSE,2675.89
0,2017-06-22 17:46:29,BUY,2673.79
0,2017-06-22 17:48:12,CLOSE,2676.46
0,2017-06-22 17:48:40,BUY,2671.45
0,2017-06-22 17:49:28,CLOSE,2674.99
0,2017-06-22 17:49:40,SELL,2675.07
0,2017-06-22 17:49:45,CLOSE,2670.92
0,2017-06-22 17:54:26,BUY,2666.36
0,2017-06-22 17:56:36,CLOSE,2669.73
0,2017-06-22 17:58:46,SELL,2671.81
0,2017-06-22 17:59:19,CLOSE,2665.52
0,2017-06-22 18:04:34,SELL,2670.81
0,2017-06-22 18:07:38,CLOSE,2676.18
0,2017-06-22 18:07:43,BUY,2673.8
0,2017-06-22 18:13:44,CLOSE,2669.39
0,2017-06-22 18:14:01,SELL,2673.01
0,2017-06-22 18:15:56,CLOSE,2669.0
0,2017-06-22 18:17:05,SELL,2675.52
0,2017-06-22 18:19:35,CLOSE,2675.0
